DataSet,Day,Money,Goods,GoodsPrice,Land,Labour,Capital
Firm3,22,-19843.384327464122,22,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,22,-21459.65366656134,45,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,22,-20778.145775783945,21,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,22,-21073.11604370099,78,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,22,-23078.831719058322,142,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,22,-28100.16285014417,197,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,22,-22557.123604651,169,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,22,-19540.163018389972,124,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,23,-20487.479006357782,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,23,-19589.51871151743,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,23,-20771.874008381314,23,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,23,-22470.205520415966,47,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,23,-21749.83299787317,22,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,23,-22052.470497487135,83,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,23,-24163.498183523243,149,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,23,-29416.83243893757,206,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,23,-23597.107819855588,177,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,23,-20460.84658276704,130,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,24,-21398.473362074503,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,24,-20451.235938305115,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,24,-21700.363689298505,24,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,24,-23480.757374270594,49,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,24,-22721.520219962396,23,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,24,-23009.266604888413,86,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,24,-25248.164647988164,156,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,24,-30732.094907199582,215,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,24,-24602.03373629371,181,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,24,-21389.498114067224,137,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,25,-22309.467717791224,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,25,-21312.9531650928,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,25,-22628.853370215696,25,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,25,-24491.30922812522,51,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,25,-23693.207442051622,24,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,25,-23977.341885482125,90,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,25,-26332.831112453085,163,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,25,-32047.357375461594,224,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,25,-25650.007490221746,189,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,25,-22302.213711521177,142,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,26,-23220.462073507944,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,26,-22174.670391880485,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,26,-23557.343051132888,26,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,26,-25501.86108197985,53,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,26,-24664.894664140847,25,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,26,-24945.417166075837,94,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,26,-27417.497576918006,170,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,26,-33364.026964255,233,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,26,-26697.98124414978,197,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,26,-23206.961342052015,146,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,27,-24131.456429224665,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,27,-23036.38761866817,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,27,-24485.83273205008,27,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,27,-26512.412935834476,55,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,27,-25636.581886230073,26,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,27,-25902.213273477115,97,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,27,-28502.164041382926,177,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,27,-34679.289432516984,242,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,27,-27745.954998077817,205,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,27,-24103.741005659736,149,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,28,-25042.450784941386,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,28,-23898.104845455855,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,28,-25414.32241296727,28,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,28,-27522.964789689104,57,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,28,-26608.2691083193,27,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,28,-26870.288554070827,101,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,28,-29586.830505847847,184,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,28,-35994.55190077897,251,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,28,-28794.309952277832,213,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,28,-25024.424570036805,155,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,29,-25953.445140658107,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,29,-24759.82207224354,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,29,-26342.812093884462,29,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,29,-28574.199422149497,60,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,29,-27566.8975155578,27,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,29,-27827.084661472105,104,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,29,-30635.768274922164,188,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,29,-37311.22148957235,260,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,29,-29829.78084221738,220,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,29,-25937.140167490757,160,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,30,-26864.439496374827,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,30,-25621.539299031225,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,30,-27271.301774801654,30,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,30,-29584.751276004125,62,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,30,-28538.584737647026,28,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,30,-28795.159942065817,108,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,30,-31720.434739387085,195,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,30,-38626.48395783434,269,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,30,-30877.754596145416,228,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,30,-26857.823731867826,166,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,31,-27775.433852091548,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,31,-26483.25652581891,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,31,-28199.791455718845,31,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,31,-30595.303129858752,64,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,31,-29510.271959736252,29,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,31,-29774.514395851962,113,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,31,-32793.1916387218,201,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,31,-39904.34124288707,277,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,31,-31911.156393157948,236,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,31,-27770.53932932178,171,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,32,-28686.42820780827,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,32,-27344.973752606595,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,32,-29128.281136636037,32,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,32,-31605.85498371338,66,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,32,-30481.959181825478,30,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,32,-30742.589676445674,117,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,32,-33877.85810318672,208,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,32,-41258.416014889706,287,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,32,-32959.13014708598,244,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,32,-28691.222893698847,177,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,33,-29597.42256352499,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,33,-28206.69097939428,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,33,-30056.770817553228,33,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,33,-32616.406837568007,68,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,33,-31453.646403914703,31,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,33,-31710.664957039386,121,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,33,-34950.61500252144,214,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,33,-42536.27329994244,295,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,33,-33981.07225277764,250,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,33,-29611.906458075915,183,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,34,-30508.41691924171,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,34,-29068.408206181964,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,34,-30985.26049847042,34,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,34,-33626.958691422646,70,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,34,-32425.33362600393,32,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,34,-32678.740237633097,125,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,34,-36035.28146698636,221,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,34,-43851.53576820443,304,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,34,-35022.46358851362,258,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,34,-30532.590022452983,189,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,35,-31419.41127495843,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,35,-29930.12543296965,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,35,-31913.75017938761,35,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,35,-34637.510545277284,72,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,35,-33397.020848093154,33,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,35,-33635.5363450344,128,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,35,-37119.94793145128,228,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,35,-45205.61054020706,314,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,35,-36070.43734244167,266,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,35,-31445.305619906936,194,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,36,-32330.40563067515,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,36,-30791.842659757334,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,36,-32842.239860304806,36,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,36,-35648.06239913192,74,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,36,-34368.70807018238,34,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,36,-34603.61162562802,132,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,36,-38204.6143959162,235,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,36,-46483.467825259795,322,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,36,-37093.405368392734,272,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,36,-32365.989184284004,200,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,37,-33241.39998639187,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,37,-31653.55988654502,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,37,-33770.7295412219,37,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,37,-36658.61425298656,76,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,37,-35340.395292271605,35,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,37,-35560.40773302921,135,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,37,-39289.28086038112,242,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,37,-47798.73029352178,331,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,37,-38135.83987679633,279,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,37,-33294.6407155842,207,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,38,-34152.3943421087,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,38,-32515.277113332697,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,38,-34699.219222139,38,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,38,-37669.1661068412,78,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,38,-36312.08251436083,36,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,38,-36528.483013622834,139,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,38,-40362.03775971584,248,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
Firm8,38,-49152.805065524415,341,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8D10>>,0,0,0
Firm9,38,-39171.310766735885,286,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5A950>>,0,0,0
Firm10,38,-34207.35631303828,212,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D5AF50>>,0,0,0
Firm1,39,-35063.38869782553,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D79940>>,0,0,0
Firm2,39,-33376.99434012038,0,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D450>>,0,0,0
Firm3,39,-35627.7089030561,39,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D7D590>>,0,0,0
Firm4,39,-38679.71796069584,80,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FCE0>>,0,0,0
Firm5,39,-37283.76973645006,37,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7B5FE10>>,0,0,0
Firm6,39,-37496.558294216455,143,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7D75130>>,0,0,0
Firm7,39,-41446.70422418076,255,<bound method Firm.goodsPrice of <__main__.Firm object at 0x0000018CA7DC8C00>>,0,0,0
